slide_id,tss,stain_condition,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,lab_mean_l,lab_mean_a,lab_mean_b,lab_std_l,lab_std_a,lab_std_b,n_patches_used
TCGA-E9-A1NI-01Z-00-DX1.AF90ACEF-EDED-40E6-955B-80ACC49778F9,E9,macenko,167.02116739749908,214.06393760442734,232.6014209985733,77.5619742065754,29.647192118233644,21.308688319553436,214.72380363941193,121.40527945756912,115.78516495227814,25.855252798216025,18.640997762146622,7.856020899367886,256
TCGA-E9-A1QZ-01Z-00-DX1.CDAECCA9-4F09-491F-A975-B775D47E46F0,E9,macenko,188.5953932404518,219.03754675388336,234.95583134889603,66.8192309758546,28.502924235700064,20.16783938444914,220.92563498020172,124.6264083981514,118.27004545927048,25.465795476458798,15.299063288390318,7.430807487679432,256
TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D,E9,macenko,184.89003056287766,214.90818011760712,232.697867333889,67.46462225254662,27.723607513910093,20.301334580606486,217.51636052131653,125.46832531690598,117.45921456813812,24.863781690460993,15.458566887870152,7.8471335785493,256
TCGA-E9-A1R2-01Z-00-DX1.5529C856-4F4F-4F17-94A2-5CEF94A940EB,E9,macenko,189.10238963365555,218.63547307252884,234.88751703500748,68.46208693194296,29.48298185231378,20.907002785246227,220.49312883615494,124.72195303440094,118.0526214838028,26.774433104764483,15.404152179572336,7.946253013408311,256
TCGA-E9-A1R3-01Z-00-DX1.779642c7-b3b0-4ff2-af97-201d4bcfc197,E9,macenko,192.87318843603134,219.24236780405045,235.04635608196259,62.759951152291784,30.00849762810884,21.12172694487802,221.17305839061737,125.08909660577774,118.37620139122009,27.23983664610556,14.063125807544559,7.657897177072037,256
TCGA-E9-A1R4-01Z-00-DX1.B04D5A22-8CE5-49FD-8510-14444F46894D,E9,macenko,182.34868043661118,213.51270055770874,232.07708287239075,69.55951134862876,26.938958780153204,19.452632172309546,216.83139955997467,126.2069765329361,117.38240820169449,23.819905529922927,15.981325920749612,7.677465044042147,256
TCGA-E9-A1R5-01Z-00-DX1.b870d5eb-6259-4b49-86e4-569a9e32ecd5,E9,macenko,171.0196748868687,210.649732995221,230.5318291130967,79.82424465530373,24.24182162271575,18.204273533509248,213.8138201255498,125.36164825920045,116.37596322607807,22.128333127298855,17.18031962750432,8.702325946257952,254
TCGA-E9-A1R6-01Z-00-DX1.59770592-498A-47EA-AE32-42AC1D8E99BE,E9,macenko,201.56150722503662,220.32216411828995,235.63876855373383,58.26944994492838,28.30578944102589,19.38039360011418,224.0279335975647,128.12128573656082,119.81187510490417,24.393063253536898,14.054650232781505,6.801419719060987,256
TCGA-E9-A1R7-01Z-00-DX1.af9ff432-440e-44ac-bc33-298f5db9a706,E9,macenko,171.54593831300735,214.44431310892105,232.6339635848999,76.49993086169748,26.214037873031423,18.722895643821836,216.20999735593796,123.52731746435165,116.64678716659546,24.32827655423859,15.677988075690713,8.715904369757396,256
TCGA-E9-A1RA-01Z-00-DX1.E1C527C3-EDF2-442A-80FE-3E3AFBC5EF5A,E9,macenko,183.20522700291053,212.23275708965227,230.972696760589,70.80429048309844,26.994665966349174,19.671215686694225,216.17286311130897,127.0557934330959,117.6034901338465,23.188867535775664,16.84600339667827,7.614239363539892,255
TCGA-E9-A1RB-01Z-00-DX1.845074ea-43bc-4752-9dc0-fca72d2ab5de,E9,macenko,182.4035957455635,213.81315976381302,232.44626700878143,69.65726611129442,28.82616779647427,20.558966176586946,216.73463380336761,125.65382695198059,117.12730985879898,25.551338711123655,16.198717835493888,7.668117286222969,256
TCGA-E9-A1RC-01Z-00-DX1.8e1008da-b17b-4096-a070-f536fe8ce52d,E9,macenko,149.48052483797073,207.792631149292,230.5036996603012,76.36168803220092,26.14860901742808,18.108753428872014,209.08866322040558,121.91633147001266,113.55842143297195,24.195954004616688,15.350599339451536,8.743406262454574,256
TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,E9,macenko,154.00779277086258,210.3050896525383,231.14685249328613,84.0480200826066,24.53934255301655,18.700811339207682,211.4392963051796,121.48060935735703,114.56846088171005,22.46490187737675,18.139464347620372,8.578285428703488,256
TCGA-E9-A1RE-01Z-00-DX1.fd100503-ba95-4af8-8e59-689b2cea145c,E9,macenko,189.6884427666664,209.75541311502457,228.57039725780487,68.53881516457292,25.580103479986715,19.56856117145238,215.01652836799622,129.08662068843842,118.23321533203125,22.266571161011548,16.41779823418399,7.368569117737275,256
TCGA-E9-A1RF-01Z-00-DX1.ee37dfd4-1431-4e80-bd7e-3e1f878273e0,E9,macenko,170.474733710289,209.84927314519882,230.58603578805923,79.85424358299689,26.135634360316157,19.774081958133923,212.46166437864304,124.45440059900284,115.54596328735352,23.995327351130076,17.749359297954275,8.504549244770176,256
TCGA-E9-A1RG-01Z-00-DX1.044C235A-75AE-4C7D-AC7F-56C8E64354AA,E9,macenko,183.68137657642365,211.027951836586,231.28691112995148,73.86417911875022,26.775665528518218,19.208118722409917,215.37244713306427,127.73995274305344,116.95635426044464,23.86410276509368,16.941165663660097,8.194255997887172,256
TCGA-E9-A1RH-01Z-00-DX1.CC9CEDCC-7BF2-4C96-A0F1-C98071DA2CD3,E9,macenko,216.22733122110367,227.65083080530167,238.86414217948914,53.67019611469048,28.124976008414293,19.46890694745579,230.6122574210167,128.0922012925148,122.02548861503601,24.56146385188276,13.003922119576512,6.353284230163084,256
TCGA-E9-A1RI-01Z-00-DX1.3259644B-0888-4B18-B16F-397D55167EAD,E9,macenko,188.4158118367195,215.86281889677048,233.53350800275803,66.7824353541243,28.196596515780882,19.561979775844335,219.2602654695511,126.8400514125824,118.0683895945549,24.831451014876617,15.113457213388518,7.741504480584323,256
