stain_condition,tss,rgb_mean_r_mean,rgb_mean_r_std,rgb_mean_g_mean,rgb_mean_g_std,rgb_mean_b_mean,rgb_mean_b_std,rgb_std_r_mean,rgb_std_r_std,rgb_std_g_mean,rgb_std_g_std,rgb_std_b_mean,rgb_std_b_std,lab_mean_l_mean,lab_mean_l_std,lab_mean_a_mean,lab_mean_a_std,lab_mean_b_mean,lab_mean_b_std,lab_std_l_mean,lab_std_l_std,lab_std_a_mean,lab_std_a_std,lab_std_b_mean,lab_std_b_std
reinhard,AN,208.34151946152411,0.2667698507413241,156.66757833573126,0.1329223305473974,194.5377630879802,0.4454349810730771,32.00711138751943,2.0321370031002006,38.30711447832648,0.7572856319514258,30.641380935263566,0.8383477054027142,179.57124657015646,0.14972359899874343,153.44663789003127,0.08294745096615505,116.12204939703787,0.17304916655904334,33.23960215707707,0.4004591110021267,8.720944216275464,0.3084963775306475,4.314089286921512,0.12422876305293323
reinhard,AO,208.20605834281963,0.185011786051156,156.65045162128365,0.07788379273697861,194.64556785640508,0.24217598921301273,29.168311564064652,2.279601707992088,39.3836697229539,0.6992789183826144,31.63480905153006,2.025890451289506,179.64293576323468,0.09695703642857079,153.43381515015727,0.06049019954742052,116.12684714016707,0.08933065075887557,33.13666843843851,0.3803953854098716,8.858084876684115,0.2128821688565304,4.323617963242947,0.13154302965554013
reinhard,AQ,208.19623523950577,0.17894629249513055,156.62196844816208,0.06380169106692164,194.62418816770827,0.11015777644987663,29.858091322986418,3.4913249727038282,38.85347969602725,1.3458638186232692,31.13483067391942,1.3894315497634933,179.6209117259298,0.14798204159832637,153.40651096616472,0.054793249221217054,116.12647280522755,0.08320475644674752,33.006332276002574,0.337015514211218,8.677427387585851,0.23523916618463397,4.279151834389542,0.049464152955823334
reinhard,AR,208.22073863246547,0.14834036097776954,156.64190707722707,0.06893146114333266,194.50492210619484,0.19655025313623786,30.56772762935676,1.940197395529532,38.77340647873711,0.8553140157868554,31.694613300492083,0.8924445172012914,179.56477528454653,0.07769181263200337,153.4285071776874,0.042492841786721566,116.15874105958797,0.08304269894133323,33.18254920476172,0.14721382099273536,8.719057170913374,0.248042840660921,4.28901205226571,0.10616873909895568
reinhard,B6,208.2645993041992,0.18528365612104783,156.61652904748917,0.07751819950313431,194.5898975133896,0.2286345791974437,28.386015087463885,1.725324979936635,39.54133914164575,0.6537948041693376,30.542431494966145,0.9860498824800654,179.638547822237,0.1114892719138857,153.44054082751273,0.051189162477325724,116.14653068065644,0.08028365947810935,33.05447073703828,0.28497987489437976,8.848494911794479,0.16046937449658338,4.359058976772887,0.08131099882591405
reinhard,BH,208.2961553702963,0.16504675436774632,156.63315974101954,0.05857676972312802,194.6077651584402,0.2078819670710723,29.114035832538622,1.895053493237369,39.326200808784215,0.7356238623854585,30.66808862820701,1.3566354700616294,179.6588780499519,0.08687643914556403,153.43374847055327,0.048000255588299165,116.15308906761467,0.09519540541976991,33.0941795987451,0.24549550784027185,8.819336944785402,0.1724235771304711,4.351326025054613,0.08616115439641595
reinhard,C8,208.32712980070892,0.1595525517320447,156.6790379200663,0.04840155866122509,194.6348251968014,0.10489154233009108,29.783715905034235,1.2422526372413851,39.024225643623154,0.573724237407027,31.034323448657325,1.3806949209337465,179.6058686716216,0.07580480789056415,153.45697878453197,0.03646584995859093,116.0974519994794,0.03695047736860126,33.241045237028366,0.19105352952520077,8.652636431106659,0.16177163817781498,4.228911156212179,0.0921088113186814
reinhard,D8,208.39666401643257,0.08887853629055185,156.65627327909718,0.06609856950409873,194.69426072417914,0.08725760068286086,28.878005769387308,0.9502961639242752,39.16533415741308,0.668123256525653,30.320135539217677,0.8306490656256198,179.67351949679386,0.06962640695731516,153.45007622706424,0.03591728586770619,116.10043125493186,0.036331357920436395,33.091719271827635,0.3197422824412909,8.600182101629914,0.19513418464709836,4.24548403963452,0.10737329680862466
reinhard,E2,208.20769080592365,0.1851509506669376,156.61238226439895,0.05889198934824361,194.6570051392404,0.18355975326186919,28.72327206805606,1.746439815185696,39.58202200127943,0.7892052318474753,31.795637904102954,1.7232484119271643,179.6311631028245,0.057978108780078697,153.4383752237006,0.03991690283558869,116.13120385786382,0.07889600240570895,33.22666715044474,0.14356306318029569,8.815994769363597,0.20854991324975386,4.3248797137745285,0.08710243168612908
reinhard,E9,208.20318793289124,0.13592116034382684,156.65968154034306,0.04737222946191361,194.63858459457273,0.15616118412924387,28.672531777418218,1.5340520727201807,39.259068658723024,0.6540808246369748,31.780437110189602,1.3535568040381145,179.6460916640297,0.058259453802151286,153.4418274567973,0.047305496752271504,116.14134030957376,0.07865667375333348,33.101374698224234,0.3400297828908304,8.887181214251992,0.15566925288985828,4.338212399028549,0.07855471928643351
reinhard,EW,208.3167456097381,0.10172662392367933,156.62662351824517,0.056054929274933205,194.67071331933488,0.08966010007758286,28.47269054651032,1.3239183234986815,39.62482096738165,0.5435869272846551,30.570392327823516,1.1131589561229218,179.6734351086062,0.06846894060002871,153.43976481016293,0.033272337653452416,116.12999814748764,0.042062027690134646,33.120841454576535,0.24209038894949345,8.76317943940032,0.14833760859769093,4.319865392890655,0.0841070489317816
reinhard,GI,208.22042283415794,0.1998866974189788,156.6638279259205,0.08769161809558484,194.68530878424644,0.04861424026804221,29.420814705332916,3.2734921502835754,39.22633270922891,1.3636320235762596,32.45947668980148,1.6272963384468124,179.64060735702515,0.01972202770479371,153.44063597917557,0.016168289732052147,116.13404279947281,0.0374774834580691,33.265668501399674,0.07044297772230149,8.758407109036364,0.22527065538368188,4.336279881055504,0.05415503993983844
reinhard,GM,208.23454213456102,0.19063180981883235,156.6287794175901,0.059488621455792194,194.56592606243333,0.23586168039350536,28.88441162736726,1.6338202644630866,39.381505385442885,0.7687093960174762,31.10443696293806,1.3310986579868584,179.63059121370316,0.07508348570903418,153.43370657531838,0.051169203968961276,116.15956553032524,0.10235173761348788,33.142805614134865,0.1732046754921417,8.892621602384008,0.18969833661231847,4.3480471592567245,0.1155815534925013
reinhard,HN,207.40773195028305,1.410983090728422,156.9468636214733,0.34249207664213516,194.8198637664318,0.24275779737471417,30.702490333415405,1.7063693624369676,38.01827386363547,0.55431438935569,30.02479665318353,1.026374730561926,179.71367898583412,0.1019932239070895,153.18065950274467,0.4001122976468337,116.0133139193058,0.05024667200456616,32.71635950960149,0.8478564527138721,8.551863406532007,0.07964046529770456,4.259312860626635,0.15183703927488693
reinhard,JL,208.08720698952675,0.2671019856619403,156.60346966981888,0.02756892796055196,194.59628915786743,0.23375915018965854,25.932349944091165,1.434822662030876,40.41463445351714,0.35093986317866843,32.871046966704455,3.3471732248725568,179.65244111418724,0.0874182536361432,153.4207944571972,0.046662756888290795,116.19512340426445,0.14623097757260897,33.099644299859555,0.05688280625972045,8.944443108834363,0.18716780612931544,4.3783557034946785,0.09022581263026966
reinhard,LD,208.3786856174469,0.12615936901807684,156.68506981134414,0.07289433860945423,194.6759511232376,0.05200198983466788,32.84648342826149,2.6146843001753455,37.77026841224849,1.4628684530042109,30.171336111886443,0.5711358616635657,179.60585408210756,0.07861408837337552,153.43890221118926,0.04098382292444419,116.07149872779846,0.04166900035061347,33.26199171831354,0.15264909891123132,8.567432982923325,0.3509041521816986,4.246192445919525,0.16860527702010147
reinhard,LL,208.31359294527456,0.12381650067186026,156.64183809569008,0.04496308690817805,194.6095007626634,0.10440070543134454,30.856695866114393,2.3242766679768363,38.966026432456445,0.9774427764616176,30.343477515249077,0.9068483172195888,179.61193514811364,0.07489752049729634,153.437020452399,0.041625259554543874,116.11275177566628,0.06304186756415356,33.23370012825469,0.12235284962308335,8.78997273963606,0.18400235220036074,4.326214182807537,0.13431395485477562
